congress_no	year	icpsr	state_no	district_no	state_name	party	dim1	name
100	1988	14226	31	0	IOWA	200	0.2	GRASSLEY  C
100	1988	14230	31	0	IOWA	100	-0.4	HARKIN  T
100	1988	14708	32	0	KANSAS	200	0.1	KASSEBAUM
100	1988	10513	32	0	KANSAS	200	0.2	DOLE  R
100	1988	14921	51	0	KENTUCK	200	0.3	MCCONNELL
100	1988	14302	51	0	KENTUCK	100	-0.2	FORD  W
100	1988	14107	45	0	LOUISIA	100	-0.1	JOHNSTON
100	1988	13056	45	0	LOUISIA	100	-0.2	BREAUX  J
100	1988	14713	2	0	MAINE	100	-0.3	MITCHELL  G
100	1988	14010	2	0	MAINE	200	0.0	COHEN  W
100	1988	14440	52	0	MARYLAN	100	-0.3	MIKULSKI  B
100	1988	13039	52	0	MARYLAN	100	-0.4	SARBANES  P
100	1988	10808	3	0	MASSACH	100	-0.4	KENNEDY  E
100	1988	14920	3	0	MASSACH	100	-0.3	KERRY  J
100	1988	11043	23	0	MICHIGA	100	-0.4	RIEGLE  D
100	1988	14709	23	0	MICHIGA	100	-0.4	LEVIN  C
100	1988	14703	33	0	MINNESO	200	0.0	DURENBERGER
100	1988	14701	33	0	MINNESO	200	0.2	BOSCHWITZ
100	1988	8883	46	0	MISSISS	100	-0.1	STENNIS  J
100	1988	14009	46	0	MISSISS	200	0.2	COCHRAN  T
100	1988	15501	34	0	MISSOUR	200	0.2	BOND  C
100	1988	14501	34	0	MISSOUR	200	0.1	DANFORTH  J
100	1988	14203	64	0	MONTANA	100	-0.2	BAUCUS  M
100	1988	12039	64	0	MONTANA	100	-0.3	MELCHER  J
100	1988	14704	35	0	NEBRASK	100	-0.2	EXON  J
100	1988	15505	35	0	NEBRASK	200	0.3	KARNES D
100	1988	14913	65	0	NEVADA	200	0.4	HECHT  C
100	1988	15054	65	0	NEVADA	100	-0.2	REID  H
100	1988	14706	4	0	NEW HAM	200	0.5	HUMPHREY  G
100	1988	14909	4	0	NEW HAM	200	0.2	RUDMAN  W
100	1988	14914	12	0	NEW JER	100	-0.3	LAUTENBERG
100	1988	14702	12	0	NEW JER	100	-0.3	BRADLEY  W
100	1988	14103	66	0	NEW MEX	200	0.2	DOMENICI  P
100	1988	14912	66	0	NEW MEX	100	-0.2	BINGAMAN  J
100	1988	14900	13	0	NEW YOR	200	0.1	DAMATO  A
100	1988	14508	13	0	NEW YOR	100	-0.3	MOYNIHAN  D
100	1988	15504	47	0	NORTH C	100	-0.3	SANFORD  T
100	1988	14105	47	0	NORTH C	200	0.7	HELMS  J
100	1988	1252	36	0	NORTH D	100	-0.2	BURDICK  Q
100	1988	15502	36	0	NORTH D	100	-0.3	CONRAD  K
100	1988	14073	24	0	OHIO	100	-0.4	METZENBAUM
100	1988	14304	24	0	OHIO	100	-0.2	GLENN  J
100	1988	14908	53	0	OKLAHOM	200	0.4	NICKLES  D
100	1988	14700	53	0	OKLAHOM	100	-0.1	BOREN  D
100	1988	12107	72	0	OREGON	200	0.0	PACKWOOD  R
100	1988	11203	72	0	OREGON	200	0.0	HATFIELD  M
100	1988	14910	14	0	PENNSYL	200	0.0	SPECTER  A
100	1988	13050	14	0	PENNSYL	200	0.0	HEINZ  J
100	1988	10818	5	0	RHODE I	100	-0.3	PELL  C
100	1988	14500	5	0	RHODE I	200	0.0	CHAFEE  J
100	1988	9369	48	0	SOUTH C	200	0.3	THURMOND  S
100	1988	11204	48	0	SOUTH C	100	-0.2	HOLLINGS  E
100	1988	14268	37	0	SOUTH D	200	0.2	PRESSLER  L
100	1988	14617	37	0	SOUTH D	100	-0.3	DASCHLE  T
100	1988	14509	54	0	TENNESS	100	-0.3	SASSER  J
100	1988	14423	54	0	TENNESS	100	-0.3	GORE  A
100	1988	660	49	0	TEXAS	100	-0.1	BENTSEN  L
100	1988	14628	49	0	TEXAS	200	0.5	GRAMM  P
100	1988	14503	67	0	UTAH	200	0.3	HATCH  O
100	1988	14303	67	0	UTAH	200	0.4	GARN  J
100	1988	10562	6	0	VERMONT	200	0.0	STAFFORD  R
100	1988	14307	6	0	VERMONT	100	-0.3	LEAHY  P
100	1988	14456	40	0	VIRGINI	200	0.2	TRIBLE  P
100	1988	14712	40	0	VIRGINI	200	0.2	WARNER  J
100	1988	10700	73	0	WASHING	100	-0.4	ADAMS  B
100	1988	14916	73	0	WASHING	200	0.1	EVANS  D
100	1988	1366	56	0	WEST VI	100	-0.3	BYRD  RC
100	1988	14922	56	0	WEST VI	100	-0.3	ROCKEFELLER
100	1988	7638	25	0	WISCONS	100	-0.4	PROXMIRE  W
100	1988	14242	25	0	WISCONS	200	0.2	KASTEN  R
100	1988	14511	68	0	WYOMING	200	0.5	WALLOP  M
100	1988	14710	68	0	WYOMING	200	0.2	SIMPSON  A
101	1990	99908	99	0	USA	200	0.4	BUSH
101	1990	14659	41	0	ALABAMA	100	-0.0	SHELBY  RIC
101	1990	14705	41	0	ALABAMA	100	-0.0	HEFLIN  HOW
101	1990	12109	81	0	ALASKA	200	0.1	STEVENS  TH
101	1990	14907	81	0	ALASKA	200	0.3	MURKOWSKI
101	1990	14502	61	0	ARIZONA	100	-0.2	DECONCINI
101	1990	15039	61	0	ARIZONA	200	0.3	MCCAIN  JOH
101	1990	10791	42	0	ARKANSA	100	-0.3	PRYOR  DAVI
101	1990	14300	42	0	ARKANSA	100	-0.3	BUMPERS  DA
101	1990	12103	71	0	CALIFOR	100	-0.4	CRANSTON  A
101	1990	14915	71	0	CALIFOR	200	0.3	WILSON  PET
101	1990	14002	62	0	COLORAD	200	0.5	ARMSTRONG
101	1990	14282	62	0	COLORAD	100	-0.3	WIRTH  TIMO
101	1990	14213	1	0	CONNECT	100	-0.3	DODD  CHRIS
101	1990	15704	1	0	CONNECT	100	-0.2	LIEBERMAN
101	1990	11044	11	0	DELAWAR	200	0.2	ROTH  WILLI
101	1990	14101	11	0	DELAWAR	100	-0.3	BIDEN  JOSE
101	1990	15037	43	0	FLORIDA	200	0.4	MACK  CONNI
101	1990	15503	43	0	FLORIDA	100	-0.1	GRAHAM  BOB
101	1990	14108	44	0	GEORGIA	100	-0.1	NUNN  SAM
101	1990	14467	44	0	GEORGIA	100	-0.3	FOWLER  WYC
101	1990	4812	82	0	HAWAII	100	-0.3	INOUYE  DAN
101	1990	10605	82	0	HAWAII	100	-0.3	MATSUNAGA
101	1990	14400	82	0	HAWAII	100	-0.3	AKAKA
101	1990	11029	63	0	IDAHO	200	0.5	MCCLURE  JA
101	1990	14056	63	0	IDAHO	200	0.6	SYMMS  STEV
101	1990	14275	21	0	ILLINOI	100	-0.4	SIMON  PAUL
101	1990	14902	21	0	ILLINOI	100	-0.1	DIXON  ALAN
101	1990	14806	22	0	INDIANA	200	0.3	COATS  DANI
101	1990	14506	22	0	INDIANA	200	0.2	LUGAR  RICH
101	1990	14226	31	0	IOWA	200	0.2	GRASSLEY  C
101	1990	14230	31	0	IOWA	100	-0.4	HARKIN  TOM
101	1990	10513	32	0	KANSAS	200	0.3	DOLE  BOB
101	1990	14708	32	0	KANSAS	200	0.1	KASSEBAUM
101	1990	14302	51	0	KENTUCK	100	-0.2	FORD  WENDE
101	1990	14921	51	0	KENTUCK	200	0.3	MCCONNELL J
101	1990	13056	45	0	LOUISIA	100	-0.2	BREAUX  JOH
101	1990	14107	45	0	LOUISIA	100	-0.2	JOHNSTON  J
101	1990	14010	2	0	MAINE	200	0.0	COHEN  WILL
101	1990	14713	2	0	MAINE	100	-0.3	MITCHELL  G
101	1990	13039	52	0	MARYLAN	100	-0.4	SARBANES  P
101	1990	14440	52	0	MARYLAN	100	-0.3	MIKULSKI  B
101	1990	10808	3	0	MASSACH	100	-0.4	KENNEDY  ED
101	1990	14920	3	0	MASSACH	100	-0.3	KERRY JOHN
101	1990	11043	23	0	MICHIGA	100	-0.4	RIEGLE  DON
101	1990	14709	23	0	MICHIGA	100	-0.4	LEVIN  CARL
101	1990	14701	33	0	MINNESO	200	0.2	BOSCHWITZ
101	1990	14703	33	0	MINNESO	200	0.0	DURENBERGER
101	1990	14009	46	0	MISSISS	200	0.2	COCHRAN  TH
101	1990	14031	46	0	MISSISS	200	0.4	LOTT TRENT
101	1990	14501	34	0	MISSOUR	200	0.1	DANFORTH  J
101	1990	15501	34	0	MISSOUR	200	0.2	BOND  CHRIS
101	1990	14203	64	0	MONTANA	100	-0.2	BAUCUS  MAX
101	1990	15701	64	0	MONTANA	200	0.3	BURNS  CONR
101	1990	14704	35	0	NEBRASK	100	-0.2	EXON  JOHN
101	1990	15702	35	0	NEBRASK	100	-0.2	KERREY  ROB
101	1990	15054	65	0	NEVADA	100	-0.2	REID  HARRY
101	1990	15700	65	0	NEVADA	100	-0.2	BRYAN  RICH
101	1990	14706	4	0	NEW HAM	200	0.5	HUMPHREY  G
101	1990	14909	4	0	NEW HAM	200	0.2	RUDMAN  WAR
101	1990	14702	12	0	NEW JER	100	-0.3	BRADLEY  WI
101	1990	14914	12	0	NEW JER	100	-0.3	LAUTENBERG
101	1990	14103	66	0	NEW MEX	200	0.2	DOMENICI  P
101	1990	14912	66	0	NEW MEX	100	-0.2	BINGAMAN  J
101	1990	14508	13	0	NEW YOR	100	-0.3	MOYNIHAN  D
101	1990	14900	13	0	NEW YOR	200	0.1	D'AMATO  AL
101	1990	14105	47	0	NORTH C	200	0.7	HELMS  JESS
101	1990	15504	47	0	NORTH C	100	-0.3	SANFORD  TE
101	1990	1252	36	0	NORTH D	100	-0.2	BURDICK  QU
101	1990	15502	36	0	NORTH D	100	-0.3	CONRAD  KEN
101	1990	14073	24	0	OHIO	100	-0.4	METZENBAUM
101	1990	14304	24	0	OHIO	100	-0.2	GLENN  JOHN
101	1990	14700	53	0	OKLAHOM	100	-0.1	BOREN  DAVI
101	1990	14908	53	0	OKLAHOM	200	0.4	NICKLES  DO
101	1990	11203	72	0	OREGON	200	0.0	HATFIELD  M
101	1990	12107	72	0	OREGON	200	0.0	PACKWOOD  R
101	1990	13050	14	0	PENNSYL	200	0.0	HEINZ  H. J
101	1990	14910	14	0	PENNSYL	200	0.0	SPECTER  AR
101	1990	10818	5	0	RHODE I	100	-0.3	PELL  CLAIB
101	1990	14500	5	0	RHODE I	200	0.0	CHAFEE  JOH
101	1990	9369	48	0	SOUTH C	200	0.3	THURMOND  J
101	1990	11204	48	0	SOUTH C	100	-0.2	HOLLINGS  E
101	1990	14268	37	0	SOUTH D	200	0.2	PRESSLER  L
101	1990	14617	37	0	SOUTH D	100	-0.3	DASCHLE  TH
101	1990	14423	54	0	TENNESS	100	-0.3	GORE  ALBER
101	1990	14509	54	0	TENNESS	100	-0.3	SASSER  JAM
101	1990	660	49	0	TEXAS	100	-0.1	BENTSEN  LL
101	1990	14628	49	0	TEXAS	200	0.5	GRAMM  WILL
101	1990	14303	67	0	UTAH	200	0.4	GARN  JAKE
101	1990	14503	67	0	UTAH	200	0.3	HATCH  ORRI
101	1990	14240	6	0	VERMONT	200	-0.1	JEFFORDS  J
101	1990	14307	6	0	VERMONT	100	-0.3	LEAHY  PATR
101	1990	14712	40	0	VIRGINI	200	0.2	WARNER  JOH
101	1990	15705	40	0	VIRGINI	100	-0.1	ROBB  CHARL
101	1990	10700	73	0	WASHING	100	-0.4	ADAMS  BROC
101	1990	14904	73	0	WASHING	200	0.2	GORTON  SLA
101	1990	1366	56	0	WEST VI	100	-0.3	BYRD  ROBER
101	1990	14922	56	0	WEST VI	100	-0.3	ROCKEFELLER
101	1990	14242	25	0	WISCONS	200	0.2	KASTEN  ROB
101	1990	15703	25	0	WISCONS	100	-0.2	KOHL  HERBE
101	1990	14511	68	0	WYOMING	200	0.6	WALLOP  MAL
101	1990	14710	68	0	WYOMING	200	0.2	SIMPSON  AL
102	1992	99908	99	0	USA	200	0.4	BUSH
102	1992	14705	41	0	ALABAMA	100	-0.0	HEFLIN
102	1992	14659	41	0	ALABAMA	100	-0.0	SHELBY
102	1992	14907	81	0	ALASKA	200	0.3	MURKOWSKI
102	1992	12109	81	0	ALASKA	200	0.1	STEVENS
102	1992	14502	61	0	ARIZONA	100	-0.2	DECONCINI
102	1992	15039	61	0	ARIZONA	200	0.3	MCCAIN
102	1992	14300	42	0	ARKANSA	100	-0.3	BUMPERS
102	1992	10791	42	0	ARKANSA	100	-0.3	PRYOR
102	1992	12103	71	0	CALIFOR	100	-0.4	CRANSTON
102	1992	49100	71	0	CALIFOR	200	0.2	SEYMOUR
102	1992	14803	62	0	COLORAD	200	0.5	BROWN  HANK
102	1992	14282	62	0	COLORAD	100	-0.3	WIRTH
102	1992	14213	1	0	CONNECT	100	-0.3	DODD
102	1992	15704	1	0	CONNECT	100	-0.2	LIEBERMAN
102	1992	14101	11	0	DELAWAR	100	-0.3	BIDEN
102	1992	11044	11	0	DELAWAR	200	0.2	ROTH  WILLI
102	1992	15503	43	0	FLORIDA	100	-0.2	GRAHAM  BOB
102	1992	15037	43	0	FLORIDA	200	0.4	MACK
102	1992	14467	44	0	GEORGIA	100	-0.3	FOWLER
102	1992	14108	44	0	GEORGIA	100	-0.1	NUNN
102	1992	14400	82	0	HAWAII	100	-0.3	AKAKA
102	1992	4812	82	0	HAWAII	100	-0.3	INOUYE
102	1992	14809	63	0	IDAHO	200	0.6	CRAIG
102	1992	14056	63	0	IDAHO	200	0.6	SYMMS
102	1992	14902	21	0	ILLINOI	100	-0.1	DIXON  ALAN
102	1992	14275	21	0	ILLINOI	100	-0.4	SIMON
102	1992	14806	22	0	INDIANA	200	0.3	COATS
102	1992	14506	22	0	INDIANA	200	0.2	LUGAR
102	1992	14226	31	0	IOWA	200	0.3	GRASSLEY
102	1992	14230	31	0	IOWA	100	-0.4	HARKIN
102	1992	10513	32	0	KANSAS	200	0.3	DOLE
102	1992	14708	32	0	KANSAS	200	0.1	KASSEBAUM
102	1992	14302	51	0	KENTUCK	100	-0.2	FORD  WENDE
102	1992	14921	51	0	KENTUCK	200	0.3	MCCONNELL
102	1992	13056	45	0	LOUISIA	100	-0.2	BREAUX
102	1992	14107	45	0	LOUISIA	100	-0.2	JOHNSTON  B
102	1992	14010	2	0	MAINE	200	0.0	COHEN
102	1992	14713	2	0	MAINE	100	-0.3	MITCHELL  G
102	1992	14440	52	0	MARYLAN	100	-0.3	MIKULSKI
102	1992	13039	52	0	MARYLAN	100	-0.4	SARBANES
102	1992	10808	3	0	MASSACH	100	-0.4	KENNEDY  ED
102	1992	14920	3	0	MASSACH	100	-0.3	KERRY  JOHN
102	1992	14709	23	0	MICHIGA	100	-0.4	LEVIN  CARL
102	1992	11043	23	0	MICHIGA	100	-0.3	RIEGLE
102	1992	14703	33	0	MINNESO	200	0.0	DURENBERGER
102	1992	49101	33	0	MINNESO	100	-0.5	WELLSTONE
102	1992	14009	46	0	MISSISS	200	0.2	COCHRAN
102	1992	14031	46	0	MISSISS	200	0.4	LOTT
102	1992	15501	34	0	MISSOUR	200	0.2	BOND
102	1992	14501	34	0	MISSOUR	200	0.1	DANFORTH
102	1992	14203	64	0	MONTANA	100	-0.2	BAUCUS
102	1992	15701	64	0	MONTANA	200	0.3	BURNS
102	1992	14704	35	0	NEBRASK	100	-0.2	EXON
102	1992	15702	35	0	NEBRASK	100	-0.2	KERREY  ROB
102	1992	15700	65	0	NEVADA	100	-0.2	BRYAN  RICH
102	1992	15054	65	0	NEVADA	100	-0.2	REID
102	1992	14909	4	0	NEW HAM	200	0.2	RUDMAN
102	1992	15116	4	0	NEW HAM	200	0.7	SMITH  ROBE
102	1992	14702	12	0	NEW JER	100	-0.3	BRADLEY
102	1992	14914	12	0	NEW JER	100	-0.3	LAUTENBERG
102	1992	14912	66	0	NEW MEX	100	-0.2	BINGAMAN
102	1992	14103	66	0	NEW MEX	200	0.2	DOMENICI
102	1992	14900	13	0	NEW YOR	200	0.1	D'AMATO
102	1992	14508	13	0	NEW YOR	100	-0.3	MOYNIHAN
102	1992	14105	47	0	NORTH C	200	0.7	HELMS
102	1992	15504	47	0	NORTH C	100	-0.3	SANFORD
102	1992	1252	36	0	NORTH D	100	-0.2	BURDICK
102	1992	15502	36	0	NORTH D	100	-0.3	CONRAD
102	1992	49103	36	0	NORTH D	100	-0.3	BURDICK2
102	1992	14304	24	0	OHIO	100	-0.2	GLENN
102	1992	14073	24	0	OHIO	100	-0.4	METZENBAUM
102	1992	14700	53	0	OKLAHOM	100	-0.1	BOREN
102	1992	14908	53	0	OKLAHOM	200	0.5	NICKLES  DO
102	1992	11203	72	0	OREGON	200	0.0	HATFIELD
102	1992	12107	72	0	OREGON	200	0.0	PACKWOOD
102	1992	13050	14	0	PENNSYL	200	0.0	HEINZ
102	1992	49104	14	0	PENNSYL	100	-0.3	WOFFORD
102	1992	14910	14	0	PENNSYL	200	0.0	SPECTER
102	1992	14500	5	0	RHODE I	200	0.0	CHAFEE
102	1992	10818	5	0	RHODE I	100	-0.3	PELL
102	1992	11204	48	0	SOUTH C	100	-0.2	HOLLINGS
102	1992	9369	48	0	SOUTH C	200	0.3	THURMOND
102	1992	14617	37	0	SOUTH D	100	-0.3	DASCHLE
102	1992	14268	37	0	SOUTH D	200	0.2	PRESSLER
102	1992	14423	54	0	TENNESS	100	-0.3	GORE
102	1992	14509	54	0	TENNESS	100	-0.3	SASSER
102	1992	660	49	0	TEXAS	100	-0.1	BENTSEN
102	1992	14628	49	0	TEXAS	200	0.5	GRAMM  PHIL
102	1992	14303	67	0	UTAH	200	0.4	GARN
102	1992	14503	67	0	UTAH	200	0.3	HATCH
102	1992	14240	6	0	VERMONT	200	-0.0	JEFFORDS
102	1992	14307	6	0	VERMONT	100	-0.3	LEAHY
102	1992	15705	40	0	VIRGINI	100	-0.1	ROBB
102	1992	14712	40	0	VIRGINI	200	0.2	WARNER
102	1992	10700	73	0	WASHING	100	-0.4	ADAMS
102	1992	14904	73	0	WASHING	200	0.2	GORTON
102	1992	1366	56	0	WEST VI	100	-0.3	BYRD  ROBER
102	1992	14922	56	0	WEST VI	100	-0.3	ROCKEFELLER
102	1992	14242	25	0	WISCONS	200	0.2	KASTEN
102	1992	15703	25	0	WISCONS	100	-0.2	KOHL
102	1992	14710	68	0	WYOMING	200	0.2	SIMPSON
102	1992	14511	68	0	WYOMING	200	0.6	WALLOP
103	1994	99909	99	0	USA	100	-0.3	CLINTON
103	1994	14705	41	0	ALABAMA	100	-0.0	HEFLIN
103	1994	14659	41	0	ALABAMA	100	-0.0	SHELBY
103	1994	14907	81	0	ALASKA	200	0.3	MURKOWSKI
103	1994	12109	81	0	ALASKA	200	0.2	STEVENS
103	1994	14502	61	0	ARIZONA	100	-0.2	DECONCINI
103	1994	15039	61	0	ARIZONA	200	0.3	MCCAIN
103	1994	14300	42	0	ARKANSA	100	-0.3	BUMPERS
103	1994	10791	42	0	ARKANSA	100	-0.3	PRYOR
103	1994	15011	71	0	CALIFOR	100	-0.4	BOXER
103	1994	49300	71	0	CALIFOR	100	-0.2	FEINSTEIN
103	1994	14803	62	0	COLORAD	200	0.5	BROWN  HANK
103	1994	15407	62	0	COLORAD	100	-0.1	CAMPBELL
103	1994	14213	1	0	CONNECT	100	-0.3	DODD
103	1994	15704	1	0	CONNECT	100	-0.2	LIEBERMAN
103	1994	14101	11	0	DELAWAR	100	-0.3	BIDEN
103	1994	11044	11	0	DELAWAR	200	0.2	ROTH  WILLI
103	1994	15503	43	0	FLORIDA	100	-0.2	GRAHAM  BOB
103	1994	15037	43	0	FLORIDA	200	0.4	MACK
103	1994	49301	44	0	GEORGIA	200	0.4	COVERDELL
103	1994	14108	44	0	GEORGIA	100	-0.1	NUNN
103	1994	14400	82	0	HAWAII	100	-0.3	AKAKA
103	1994	4812	82	0	HAWAII	100	-0.3	INOUYE
103	1994	14809	63	0	IDAHO	200	0.5	CRAIG
103	1994	49302	63	0	IDAHO	200	0.5	KEMPTHORNE
103	1994	49303	21	0	ILLINOI	100	-0.3	MOSELEY-BRA
103	1994	14275	21	0	ILLINOI	100	-0.4	SIMON
103	1994	14806	22	0	INDIANA	200	0.3	COATS
103	1994	14506	22	0	INDIANA	200	0.2	LUGAR
103	1994	14226	31	0	IOWA	200	0.3	GRASSLEY
103	1994	14230	31	0	IOWA	100	-0.4	HARKIN
103	1994	10513	32	0	KANSAS	200	0.3	DOLE
103	1994	14708	32	0	KANSAS	200	0.1	KASSEBAUM
103	1994	14302	51	0	KENTUCK	100	-0.2	FORD  WENDE
103	1994	14921	51	0	KENTUCK	200	0.3	MCCONNELL
103	1994	13056	45	0	LOUISIA	100	-0.1	BREAUX
103	1994	14107	45	0	LOUISIA	100	-0.2	JOHNSTON  B
103	1994	14010	2	0	MAINE	200	0.0	COHEN
103	1994	14713	2	0	MAINE	100	-0.3	MITCHELL  G
103	1994	14440	52	0	MARYLAN	100	-0.3	MIKULSKI
103	1994	13039	52	0	MARYLAN	100	-0.4	SARBANES
103	1994	10808	3	0	MASSACH	100	-0.4	KENNEDY  ED
103	1994	14920	3	0	MASSACH	100	-0.3	KERRY  JOHN
103	1994	14709	23	0	MICHIGA	100	-0.4	LEVIN  CARL
103	1994	11043	23	0	MICHIGA	100	-0.3	RIEGLE
103	1994	14703	33	0	MINNESO	200	0.0	DURENBERGER
103	1994	49101	33	0	MINNESO	100	-0.5	WELLSTONE
103	1994	14009	46	0	MISSISS	200	0.2	COCHRAN
103	1994	14031	46	0	MISSISS	200	0.4	LOTT
103	1994	15501	34	0	MISSOUR	200	0.2	BOND
103	1994	14501	34	0	MISSOUR	200	0.1	DANFORTH
103	1994	14203	64	0	MONTANA	100	-0.2	BAUCUS
103	1994	15701	64	0	MONTANA	200	0.3	BURNS
103	1994	14704	35	0	NEBRASK	100	-0.2	EXON
103	1994	15702	35	0	NEBRASK	100	-0.2	KERREY  ROB
103	1994	15700	65	0	NEVADA	100	-0.2	BRYAN  RICH
103	1994	15054	65	0	NEVADA	100	-0.2	REID
103	1994	14826	4	0	NEW HAM	200	0.4	GREGG
103	1994	15116	4	0	NEW HAM	200	0.7	SMITH  ROBE
103	1994	14702	12	0	NEW JER	100	-0.3	BRADLEY
103	1994	14914	12	0	NEW JER	100	-0.3	LAUTENBERG
103	1994	14912	66	0	NEW MEX	100	-0.2	BINGAMAN
103	1994	14103	66	0	NEW MEX	200	0.2	DOMENICI
103	1994	14900	13	0	NEW YOR	200	0.1	D'AMATO
103	1994	14508	13	0	NEW YOR	100	-0.3	MOYNIHAN
103	1994	49304	47	0	NORTH C	200	0.7	FAIRCLOTH
103	1994	14105	47	0	NORTH C	200	0.7	HELMS
103	1994	15502	36	0	NORTH D	100	-0.3	CONRAD
103	1994	14812	36	0	NORTH D	100	-0.3	DORGAN
103	1994	14304	24	0	OHIO	100	-0.3	GLENN
103	1994	14073	24	0	OHIO	100	-0.4	METZENBAUM
103	1994	14700	53	0	OKLAHOM	100	-0.2	BOREN
103	1994	14908	53	0	OKLAHOM	200	0.5	NICKLES  DO
103	1994	11203	72	0	OREGON	200	0.0	HATFIELD
103	1994	12107	72	0	OREGON	200	0.0	PACKWOOD
103	1994	14910	14	0	PENNSYL	200	0.0	SPECTER
103	1994	49104	14	0	PENNSYL	100	-0.3	WOFFORD
103	1994	14500	5	0	RHODE I	200	0.0	CHAFEE
103	1994	10818	5	0	RHODE I	100	-0.3	PELL
103	1994	11204	48	0	SOUTH C	100	-0.3	HOLLINGS
103	1994	9369	48	0	SOUTH C	200	0.3	THURMOND
103	1994	14617	37	0	SOUTH D	100	-0.3	DASCHLE
103	1994	14268	37	0	SOUTH D	200	0.3	PRESSLER
103	1994	49305	54	0	TENNESS	100	-0.3	MATHEWS
103	1994	14509	54	0	TENNESS	100	-0.3	SASSER
103	1994	49306	49	0	TEXAS	200	0.3	HUTCHISON
103	1994	14628	49	0	TEXAS	200	0.5	GRAMM  PHIL
103	1994	14247	49	0	TEXAS	100	-0.1	KRUEGER
103	1994	49307	67	0	UTAH	200	0.3	BENNETT
103	1994	14503	67	0	UTAH	200	0.3	HATCH
103	1994	14240	6	0	VERMONT	200	-0.0	JEFFORDS
103	1994	14307	6	0	VERMONT	100	-0.3	LEAHY
103	1994	15705	40	0	VIRGINI	100	-0.2	ROBB
103	1994	14712	40	0	VIRGINI	200	0.2	WARNER
103	1994	14904	73	0	WASHING	200	0.2	GORTON
103	1994	49308	73	0	WASHING	100	-0.3	MURRAY
103	1994	1366	56	0	WEST VI	100	-0.3	BYRD  ROBER
103	1994	14922	56	0	WEST VI	100	-0.3	ROCKEFELLER
103	1994	49309	25	0	WISCONS	100	-0.5	FEINGOLD
103	1994	15703	25	0	WISCONS	100	-0.2	KOHL
103	1994	14710	68	0	WYOMING	200	0.2	SIMPSON
103	1994	14511	68	0	WYOMING	200	0.7	WALLOP
104	1996	99909	99	0	USA	100	-0.3	CLINTON
104	1996	14705	41	0	ALABAMA	100	-0.0	HEFLIN
104	1996	94659	41	0	ALABAMA	200	0.4	SHELBY
104	1996	14907	81	0	ALASKA	200	0.3	MURKOWSKI
104	1996	12109	81	0	ALASKA	200	0.2	STEVENS
104	1996	15429	61	0	ARIZONA	200	0.6	KYL
104	1996	15039	61	0	ARIZONA	200	0.3	MCCAIN
104	1996	14300	42	0	ARKANSA	100	-0.3	BUMPERS
104	1996	10791	42	0	ARKANSA	100	-0.3	PRYOR
104	1996	15011	71	0	CALIFOR	100	-0.4	BOXER
104	1996	49300	71	0	CALIFOR	100	-0.2	FEINSTEIN
104	1996	14803	62	0	COLORAD	200	0.5	BROWN  HANK
104	1996	15407	62	0	COLORAD	100	-0.1	CAMPBELL
104	1996	95407	62	0	COLORAD	200	0.1	CAMPBELL
104	1996	14213	1	0	CONNECT	100	-0.3	DODD
104	1996	15704	1	0	CONNECT	100	-0.2	LIEBERMAN
104	1996	14101	11	0	DELAWAR	100	-0.3	BIDEN
104	1996	11044	11	0	DELAWAR	200	0.2	ROTH  WILLI
104	1996	15503	43	0	FLORIDA	100	-0.2	GRAHAM  BOB
104	1996	15037	43	0	FLORIDA	200	0.3	MACK
104	1996	49301	44	0	GEORGIA	200	0.4	COVERDELL
104	1996	14108	44	0	GEORGIA	100	-0.1	NUNN
104	1996	14400	82	0	HAWAII	100	-0.3	AKAKA
104	1996	4812	82	0	HAWAII	100	-0.3	INOUYE
104	1996	14809	63	0	IDAHO	200	0.5	CRAIG
104	1996	49302	63	0	IDAHO	200	0.5	KEMPTHORNE
104	1996	49303	21	0	ILLINOI	100	-0.3	MOSELEY-BRA
104	1996	14275	21	0	ILLINOI	100	-0.4	SIMON
104	1996	14806	22	0	INDIANA	200	0.4	COATS
104	1996	14506	22	0	INDIANA	200	0.2	LUGAR
104	1996	14226	31	0	IOWA	200	0.3	GRASSLEY
104	1996	14230	31	0	IOWA	100	-0.4	HARKIN
104	1996	10513	32	0	KANSAS	200	0.3	DOLE
104	1996	49504	32	0	KANSAS	200	0.5	FRAHM
104	1996	14708	32	0	KANSAS	200	0.1	KASSEBAUM
104	1996	14302	51	0	KENTUCK	100	-0.2	FORD  WENDE
104	1996	14921	51	0	KENTUCK	200	0.3	MCCONNELL
104	1996	13056	45	0	LOUISIA	100	-0.1	BREAUX
104	1996	14107	45	0	LOUISIA	100	-0.2	JOHNSTON  B
104	1996	14010	2	0	MAINE	200	0.0	COHEN
104	1996	14661	2	0	MAINE	200	0.0	SNOWE
104	1996	14440	52	0	MARYLAN	100	-0.3	MIKULSKI
104	1996	13039	52	0	MARYLAN	100	-0.4	SARBANES
104	1996	10808	3	0	MASSACH	100	-0.4	KENNEDY  ED
104	1996	14920	3	0	MASSACH	100	-0.3	KERRY  JOHN
104	1996	49500	23	0	MICHIGA	200	0.2	ABRAHAM
104	1996	14709	23	0	MICHIGA	100	-0.4	LEVIN  CARL
104	1996	29367	33	0	MINNESO	200	0.5	GRAMS
