congress_no	year	icpsr	state_no	district_no	state_name	party	dim1	name
101	1989	14649	71	3	CALIFOR	100	-0.388	MATSUI  ROB
101	1989	14624	71	4	CALIFOR	100	-0.445	FAZIO  VICT
101	1989	15448	71	5	CALIFOR	100	-0.534	PELOSI  NAN
101	1989	15011	71	6	CALIFOR	100	-0.432	BOXER  BARB
101	1989	14256	71	7	CALIFOR	100	-0.516	MILLER  GEO
101	1989	13011	71	8	CALIFOR	100	-0.611	DELLUMS  RO
101	1989	14053	71	9	CALIFOR	100	-0.614	STARK  FORT
101	1989	10583	71	10	CALIFOR	100	-0.558	EDWARDS  DO
101	1989	14837	71	11	CALIFOR	100	-0.349	LANTOS  TOM
101	1989	15600	71	12	CALIFOR	200	0.131	CAMPBELL  T
101	1989	14257	71	13	CALIFOR	100	-0.478	MINETA  NOR
101	1989	14660	71	14	CALIFOR	200	0.611	SHUMWAY  NO
101	1989	14613	71	15	CALIFOR	100	-0.462	COELHO  ANT
101	1989	15635	71	15	CALIFOR	100	0.0	CONDIT  GAR
101	1989	14444	71	16	CALIFOR	100	-0.299	PANETTA  LE
101	1989	14652	71	17	CALIFOR	200	0.224	PASHAYAN  C
101	1989	15032	71	18	CALIFOR	100	-0.238	LEHMAN  RIC
101	1989	14071	71	19	CALIFOR	200	0.373	LAGOMARSINO
101	1989	14669	71	20	CALIFOR	200	0.361	THOMAS  WIL
101	1989	15413	71	21	CALIFOR	200	0.438	GALLEGLY  E
101	1989	14040	71	22	CALIFOR	200	0.467	MOORHEAD  C
101	1989	14405	71	23	CALIFOR	100	-0.397	BEILENSON
101	1989	14280	71	24	CALIFOR	100	-0.467	WAXMAN  HEN
101	1989	10621	71	25	CALIFOR	100	-0.599	ROYBAL  EDW
101	1989	15005	71	26	CALIFOR	100	-0.405	BERMAN  HOW
101	1989	15034	71	27	CALIFOR	100	-0.425	LEVINE  MEL
101	1989	14620	71	28	CALIFOR	100	-0.433	DIXON  JULI
101	1989	10595	71	29	CALIFOR	100	-0.359	HAWKINS  AU
101	1989	14879	71	30	CALIFOR	100	-0.346	MARTINEZ  M
101	1989	14816	71	31	CALIFOR	100	-0.711	DYMALLY  ME
101	1989	12001	71	32	CALIFOR	100	-0.21	ANDERSON  G
101	1989	14813	71	33	CALIFOR	200	0.557	DREIER  DAV
101	1989	15070	71	34	CALIFOR	100	-0.464	TORRES  EST
101	1989	14644	71	35	CALIFOR	200	0.37	LEWIS  JERR
101	1989	10573	71	36	CALIFOR	100	-0.474	BROWN  GEOR
101	1989	15040	71	37	CALIFOR	200	0.461	MCCANDLESS
101	1989	14414	71	38	CALIFOR	200	0.483	DORNAN  ROB
101	1989	14616	71	39	CALIFOR	200	0.727	DANNEMEYER
101	1989	15601	71	40	CALIFOR	200	0.477	COX  C. CHR
101	1989	14839	71	41	CALIFOR	200	0.305	LOWERY  BIL
101	1989	15621	71	42	CALIFOR	200	0.641	ROHRABACHER
101	1989	15051	71	43	CALIFOR	200	0.42	PACKARD  RO
101	1989	15004	71	44	CALIFOR	100	-0.273	BATES  JIM
101	1989	14835	71	45	CALIFOR	200	0.488	HUNTER  DUN
101	1989	14051	62	1	COLORAD	100	-0.263	SCHROEDER.
101	1989	15443	62	2	COLORAD	100	-0.29	SKAGGS  DAV
101	1989	15407	62	3	COLORAD	100	-0.127	CAMPBELL  B
101	1989	14803	62	4	COLORAD	200	0.406	BROWN  HANK
101	1989	15419	62	5	COLORAD	200	0.512	HEFLEY  JOE
101	1989	15058	62	6	COLORAD	200	0.466	SCHAEFER  D
101	1989	14877	1	1	CONNECT	100	-0.33	KENNELLY  B
101	1989	14825	1	2	CONNECT	100	-0.381	GEJDENSON
101	1989	15045	1	3	CONNECT	100	-0.394	MORRISON  B
101	1989	15449	1	4	CONNECT	200	0.09	SHAYS  CHRI
101	1989	15123	1	5	CONNECT	200	0.142	ROWLAND  JO
101	1989	15028	1	6	CONNECT	200	0.087	JOHNSON  NA
101	1989	15015	11	1	DELAWAR	100	-0.134	CARPER  THO
101	1989	14636	43	1	FLORIDA	100	0.021	HUTTO  EARL
101	1989	15415	43	2	FLORIDA	200	0.205	GRANT  BILL
101	1989	633	43	3	FLORIDA	100	-0.092	BENNETT  CH
101	1989	15608	43	4	FLORIDA	200	0.33	JAMES  CRAI
101	1989	14842	43	5	FLORIDA	200	0.371	MCCOLLUM  B
101	1989	15627	43	6	FLORIDA	200	0.53	STEARNS  CL
101	1989	10588	43	7	FLORIDA	100	-0.249	GIBBONS  SA
101	1989	13047	43	8	FLORIDA	200	0.333	YOUNG  C.W.
101	1989	15006	43	9	FLORIDA	200	0.372	BILIRAKIS
101	1989	14428	43	10	FLORIDA	200	0.395	IRELAND  AN
101	1989	14651	43	11	FLORIDA	100	-0.11	NELSON  CLA
101	1989	15035	43	12	FLORIDA	200	0.384	LEWIS  THOM
101	1989	15605	43	13	FLORIDA	200	0.379	GOSS  PORTE
101	1989	15609	43	14	FLORIDA	100	-0.345	JOHNSTON  H
101	1989	14860	43	15	FLORIDA	200	0.289	SHAW  CLAY
101	1989	15062	43	16	FLORIDA	100	-0.362	SMITH  LAWR
101	1989	14029	43	17	FLORIDA	100	-0.511	LEHMAN  WIL
101	1989	15634	43	18	FLORIDA	200	0.258	ROS-LEHTINE
101	1989	3078	43	19	FLORIDA	100	-0.467	FASCELL  DA
101	1989	15069	44	1	GEORGIA	100	-0.141	THOMAS  LIN
101	1989	14831	44	2	GEORGIA	100	-0.228	HATCHER  CH
101	1989	15053	44	3	GEORGIA	100	0.017	RAY  RICHAR
101	1989	95120	44	4	GEORGIA	100	-0.209	JONES  BEN
101	1989	15431	44	5	GEORGIA	100	-0.572	LEWIS  JOHN
101	1989	14627	44	6	GEORGIA	200	0.362	GINGRICH  N
101	1989	15081	44	7	GEORGIA	100	-0.176	DARDEN  GEO
101	1989	15057	44	8	GEORGIA	100	-0.123	ROWLAND  J.
101	1989	14429	44	9	GEORGIA	100	-0.141	JENKINS  ED
101	1989	14404	44	10	GEORGIA	100	-0.006	BARNARD  DO
101	1989	15441	82	1	HAWAII	200	0.078	SAIKI  PATR
101	1989	14400	82	2	HAWAII	100	-0.464	AKAKA  DANI
101	1989	14809	63	1	IDAHO	200	0.494	CRAIG  LARR
101	1989	15117	63	2	IDAHO	100	-0.085	STALLINGS
101	1989	15079	21	1	ILLINOI	100	-0.665	HAYES  CHAR
101	1989	14856	21	2	ILLINOI	100	-0.681	SAVAGE  GUS
101	1989	14271	21	3	ILLINOI	100	-0.217	RUSSO  MART
101	1989	15622	21	4	ILLINOI	100	-0.214	SANGMEISTER
101	1989	15036	21	5	ILLINOI	100	-0.157	LIPINSKI  W
101	1989	14239	21	6	ILLINOI	200	0.289	HYDE  HENRY
101	1989	14068	21	7	ILLINOI	100	-0.546	COLLINS  CA
101	1989	8080	21	8	ILLINOI	100	-0.37	ROSTENKOWSK
101	1989	10421	21	9	ILLINOI	100	-0.519	YATES  SIDN
101	1989	14677	21	10	ILLINOI	200	0.202	PORTER  JOH
101	1989	10703	21	11	ILLINOI	100	-0.316	ANNUNZIO  F
101	1989	12041	21	12	ILLINOI	200	0.789	CRANE  PHIL
101	1989	15098	21	13	ILLINOI	200	0.312	FAWELL  HAR
101	1989	15417	21	14	ILLINOI	200	0.412	HASTERT  DE
101	1989	14033	21	15	ILLINOI	200	0.302	MADIGAN  ED
101	1989	14841	21	16	ILLINOI	200	0.371	MARTIN  LYN
101	1989	15023	21	17	ILLINOI	100	-0.434	EVANS  LANE
101	1989	6455	21	18	ILLINOI	200	0.334	MICHEL  ROB
101	1989	15088	21	19	ILLINOI	100	-0.254	BRUCE  TERR
101	1989	15021	21	20	ILLINOI	100	-0.3	DURBIN  RIC
101	1989	15453	21	21	ILLINOI	100	-0.251	COSTELLO  J
101	1989	15620	21	22	ILLINOI	100	-0.13	POSHARD  GL
101	1989	15124	22	1	INDIANA	100	-0.373	VISCLOSKY
101	1989	14274	22	2	INDIANA	100	-0.18	SHARP  PHIL
101	1989	14834	22	3	INDIANA	200	0.362	HILER  JOHN
101	1989	15631	22	4	INDIANA	100	-0.21	LONG  JILL
101	1989	15426	22	5	INDIANA	100	-0.334	JONTZ  JIM
101	1989	15014	22	6	INDIANA	200	0.646	BURTON  DAN
101	1989	11036	22	7	INDIANA	200	0.228	MYERS  JOHN
101	1989	15041	22	8	INDIANA	100	-0.331	MCCLOSKEY
101	1989	10732	22	9	INDIANA	100	-0.152	HAMILTON  L
101	1989	10742	22	10	INDIANA	100	-0.088	JACOBS  AND
101	1989	14432	31	1	IOWA	200	0.148	LEACH  JAME
101	1989	14668	31	2	IOWA	200	0.265	TAUKE  THOM
101	1989	15435	31	3	IOWA	100	-0.339	NAGLE  DAVE
101	1989	8672	31	4	IOWA	100	-0.312	SMITH  NEAL
101	1989	15106	31	5	IOWA	200	0.374	LIGHTFOOT
101	1989	15414	31	6	IOWA	200	0.272	GRANDY  FRE
101	1989	14852	32	1	KANSAS	200	0.412	ROBERTS  PA
101	1989	15061	32	2	KANSAS	100	-0.098	SLATTERY  J
101	1989	15109	32	3	KANSAS	200	0.19	MEYERS  JAN
101	1989	14422	32	4	KANSAS	100	-0.162	GLICKMAN  D
101	1989	14670	32	5	KANSAS	200	0.333	WHITTAKER
101	1989	14237	51	1	KENTUCK	100	-0.003	HUBBARD  CA
101	1989	6845	51	2	KENTUCK	100	-0.33	NATCHER  WI
101	1989	13024	51	3	KENTUCK	100	-0.184	MAZZOLI  RO
101	1989	15406	51	4	KENTUCK	200	0.503	BUNNING  JI
101	1989	14854	51	5	KENTUCK	200	0.333	ROGERS  HAR
101	1989	14635	51	6	KENTUCK	200	0.372	HOPKINS  LA
101	1989	15228	51	7	KENTUCK	100	-0.563	PERKINS  CA
101	1989	14469	45	1	LOUISIA	200	0.322	LIVINGSTON
101	1989	14067	45	2	LOUISIA	100	-0.379	BOGGS  CORI
101	1989	14679	45	3	LOUISIA	100	0.036	TAUZIN  WIL
101	1989	15451	45	4	LOUISIA	200	0.34	MCCRERY  JI
101	1989	14427	45	5	LOUISIA	100	-0.009	HUCKABY  JE
101	1989	15401	45	6	LOUISIA	200	0.44	BAKER  RICH
101	1989	15418	45	7	LOUISIA	100	-0.088	HAYES  JIMM
101	1989	15422	45	8	LOUISIA	200	0.472	HOLLOWAY  C
101	1989	15404	2	1	MAINE	100	-0.302	BRENNAN  JO
101	1989	14661	2	2	MAINE	200	0.094	SNOWE OLYMP
101	1989	14817	52	1	MARYLAN	100	-0.109	DYSON  ROYD
101	1989	15086	52	2	MARYLAN	200	0.261	BENTLEY   H
101	1989	15408	52	3	MARYLAN	100	-0.313	CARDIN  BEN
101	1989	15432	52	4	MARYLAN	100	-0.204	MCMILLEN  T
101	1989	14873	52	5	MARYLAN	100	-0.358	HOYER  STEN
101	1989	14608	52	6	MARYLAN	100	-0.025	BYRON  BEVE
101	1989	15433	52	7	MARYLAN	100	-0.393	MFUME  KWEI
101	1989	15434	52	8	MARYLAN	200	-0.03	MORELLA  CO
101	1989	2009	3	1	MASSACH	200	-0.095	CONTE  SILV
101	1989	15616	3	2	MASSACH	100	-0.357	NEAL  RICHA
101	1989	14216	3	3	MASSACH	100	-0.26	EARLY  JOSE
101	1989	14824	3	4	MASSACH	100	-0.462	FRANK  BARN
101	1989	15084	3	5	MASSACH	100	-0.399	ATKINS  CHE
101	1989	14650	3	6	MASSACH	100	-0.355	MAVROULES
101	1989	14435	3	7	MASSACH	100	-0.463	MARKEY  EDW
101	1989	15427	3	8	MASSACH	100	-0.398	KENNEDY  JO
101	1989	14039	3	9	MASSACH	100	-0.402	MOAKLEY  JO
101	1989	14055	3	10	MASSACH	100	-0.446	STUDDS  GER
101	1989	14621	3	11	MASSACH	100	-0.305	DONNELLY  B
101	1989	10713	23	1	MICHIGA	100	-0.636	CONYERS  JO
101	1989	14446	23	2	MICHIGA	200	0.145	PURSELL  CA
101	1989	14673	23	3	MICHIGA	100	-0.376	WOLPE  HOWA
101	1989	15446	23	4	MICHIGA	200	0.333	UPTON  FRED
101	1989	15103	23	5	MICHIGA	200	0.229	HENRY  PAUL
101	1989	14210	23	6	MICHIGA	100	-0.226	CARR  BOB
101	1989	14430	23	7	MICHIGA	100	-0.364	KILDEE  DAL
101	1989	14075	23	8	MICHIGA	100	-0.355	TRAXLER  BO
101	1989	10794	23	9	MICHIGA	200	0.264	VAN DER JAG
101	1989	15114	23	10	MICHIGA	200	0.248	SCHUETTE  B
101	1989	14618	23	11	MICHIGA	200	0.088	DAVIS  ROBE
101	1989	14407	23	12	MICHIGA	100	-0.526	BONIOR  DAV
101	1989	14681	23	13	MICHIGA	100	-0.7	CROCKETT  G
101	1989	14833	23	14	MICHIGA	100	-0.369	HERTEL  DEN
101	1989	10727	23	15	MICHIGA	100	-0.506	FORD  WILLI
101	1989	2605	23	16	MICHIGA	100	-0.411	DINGELL  JO
101	1989	15033	23	17	MICHIGA	100	-0.347	LEVIN  SAND
101	1989	1087	23	18	MICHIGA	200	0.237	BROOMFIELD
101	1989	15052	33	1	MINNESO	100	-0.046	PENNY  TIMO
101	1989	14868	33	2	MINNESO	200	0.342	WEBER  VIN
101	1989	13015	33	3	MINNESO	200	0.371	FRENZEL  WI
101	1989	14458	33	4	MINNESO	100	-0.455	VENTO  BRUC
101	1989	14656	33	5	MINNESO	100	-0.497	SABO  MARTI
101	1989	15059	33	6	MINNESO	100	-0.259	SIKORSKI  G
101	1989	14466	33	7	MINNESO	200	0.329	STANGELAND
101	1989	14265	33	8	MINNESO	100	-0.532	OBERSTAR  J
101	1989	10075	46	1	MISSISS	100	-0.301	WHITTEN  JA
101	1989	15411	46	2	MISSISS	100	-0.386	ESPY  MIKE
101	1989	11035	46	3	MISSISS	100	-0.029	MONTGOMERY
101	1989	15617	46	4	MISSISS	100	0.035	PARKER  MIK
101	1989	15625	46	5	MISSISS	200	0.48	SMITH  LARK
101	1989	15637	46	5	MISSISS	100	0.073	TAYLOR  GEN
101	1989	12009	34	1	MISSOUR	100	-0.516	CLAY  WILLI
101	1989	15405	34	2	MISSOUR	200	0.302	BUECHNER  J
101	1989	14421	34	3	MISSOUR	100	-0.382	GEPHARDT  R
101	1989	14451	34	4	MISSOUR	100	-0.148	SKELTON  IK
101	1989	15076	34	5	MISSOUR	100	-0.432	WHEAT  ALAN
101	1989	14410	34	6	MISSOUR	200	0.246	COLEMAN  E.
101	1989	15606	34	7	MISSOUR	200	0.809	HANCOCK  ME
101	1989	14819	34	8	MISSOUR	200	0.318	EMERSON  BI
101	1989	14459	34	9	MISSOUR	100	-0.212	VOLKMER  HA
101	1989	14672	64	1	MONTANA	100	-0.294	WILLIAMS  P
101	1989	14437	64	2	MONTANA	200	0.471	MARLENEE  R
101	1989	14605	35	1	NEBRASK	200	0.222	BEREUTER
101	1989	15607	35	2	NEBRASK	100	-0.197	HOAGLAND  P
101	1989	14276	35	3	NEBRASK	200	0.208	SMITH  VIRG
101	1989	15403	65	1	NEVADA	100	-0.183	BILBRAY  JA
101	1989	15075	65	2	NEVADA	200	0.435	VUCANOVICH
101	1989	15116	4	1	NEW HAM	200	0.555	SMITH  ROBE
101	1989	15602	4	2	NEW HAM	200	0.51	DOUGLAS  CH
101	1989	14223	12	1	NEW JER	100	-0.312	FLORIO  JAM
101	1989	14238	12	2	NEW JER	100	-0.168	HUGHES  WIL
101	1989	15454	12	3	NEW JER	100	-0.186	PALLONE  FR
101	1989	14863	12	4	NEW JER	200	0.1	SMITH  CHRI
101	1989	14855	12	5	NEW JER	200	0.147	ROUKEMA  MA
101	1989	14815	12	6	NEW JER	100	-0.343	DWYER  BERN
101	1989	14046	12	7	NEW JER	200	0.06	RINALDO  MA
101	1989	12042	12	8	NEW JER	100	-0.319	ROE  ROBERT
101	1989	15071	12	9	NEW JER	100	-0.257	TORRICELLI
101	1989	15619	12	10	NEW JER	100	-0.572	PAYNE  DONA
101	1989	15099	12	11	NEW JER	200	0.188	GALLO  DEAN
101	1989	14614	12	12	NEW JER	200	0.241	COURTER  JA
101	1989	15112	12	13	NEW JER	200	0.224	SAXTON  H.
101	1989	14631	12	14	NEW JER	100	-0.262	GUARINI  FR
101	1989	15624	66	1	NEW MEX	200	0.164	SCHIFF  STE
101	1989	14861	66	2	NEW MEX	200	0.294	SKEEN  JOSE
101	1989	15055	66	3	NEW MEX	100	-0.311	RICHARDSON
101	1989	15421	13	1	NEW YOR	100	-0.334	HOCHBRUECKN
101	1989	14214	13	2	NEW YOR	100	-0.402	DOWNEY  THO
101	1989	15046	13	3	NEW YOR	100	-0.363	MRAZEK  ROB
101	1989	13021	13	4	NEW YOR	200	0.173	LENT  NORMA
101	1989	14845	13	5	NEW YOR	200	0.133	MCGRATH  RA
101	1989	15412	13	6	NEW YOR	100	-0.469	FLAKE  FLOY
101	1989	15000	13	7	NEW YOR	100	-0.435	ACKERMAN  G
101	1989	10768	13	8	NEW YOR	100	-0.43	SCHEUER  JA
101	1989	15107	13	9	NEW YOR	100	-0.358	MANTON  THO
101	1989	14858	13	10	NEW YOR	100	-0.333	SCHUMER  CH
101	1989	15072	13	11	NEW YOR	100	-0.516	TOWNS  EDOL
101	1989	15050	13	12	NEW YOR	100	-0.556	OWENS  MAJO
101	1989	14277	13	13	NEW YOR	100	-0.376	SOLARZ  STE
101	1989	14846	13	14	NEW YOR	200	0.297	MOLINARI  G
101	1989	15639	13	14	NEW YOR	200	0.18	MOLINARI  S
101	1989	14471	13	15	NEW YOR	200	-0.028	GREEN  S. W
101	1989	13035	13	16	NEW YOR	100	-0.512	RANGEL  CHA
101	1989	14463	13	17	NEW YOR	100	-0.587	WEISS  THEO
101	1989	14470	13	18	NEW YOR	100	-0.517	GARCIA  ROB
101	1989	29134	13	18	NEW YOR	100	-0.445	SERRANO
101	1989	15603	13	19	NEW YOR	100	-0.425	ENGEL  ELIO
101	1989	15612	13	20	NEW YOR	100	-0.387	LOWEY  NITA
101	1989	12013	13	21	NEW YOR	200	0.046	FISH  HAMIL
101	1989	14015	13	22	NEW YOR	200	0.059	GILMAN  BEN
101	1989	15614	13	23	NEW YOR	100	-0.267	MCNULTY  MI
101	1989	14662	13	24	NEW YOR	200	0.484	SOLOMON  GE
101	1989	15007	13	25	NEW YOR	200	0.061	BOEHLERT  S
101	1989	14840	13	26	NEW YOR	200	0.224	MARTIN  DAV
101	1989	15630	13	27	NEW YOR	200	0.151	WALSH  JAME
101	1989	14253	13	28	NEW YOR	100	-0.36	MCHUGH  MAT
101	1989	10596	13	29	NEW YOR	200	-0.017	HORTON  FRA
101	1989	15444	13	30	NEW YOR	100	-0.354	SLAUGHTER
101	1989	15618	13	31	NEW YOR	200	0.39	PAXON  L. W
101	1989	14248	13	32	NEW YOR	100	-0.343	LAFALCE  JO
101	1989	14264	13	33	NEW YOR	100	-0.335	NOWAK  HENR
101	1989	15423	13	34	NEW YOR	200	0.138	HOUGHTON  A
101	1989	10788	47	1	NORTH C	100	-0.441	JONES  WALT
101	1989	15073	47	2	NORTH C	100	-0.085	VALENTINE
101	1989	15430	47	3	NORTH C	100	-0.133	LANCASTER
101	1989	15438	47	4	NORTH C	100	-0.216	PRICE  DAVI
101	1989	14262	47	5	NORTH C	100	-0.153	NEAL  STEPH
101	1989	15092	47	6	NORTH C	200	0.531	COBLE  HOWA
101	1989	14048	47	7	NORTH C	100	-0.315	ROSE  CHARL
101	1989	14233	47	8	NORTH C	100	-0.269	HEFNER  W.
101	1989	15108	47	9	NORTH C	200	0.291	MCMILLAN  J
101	1989	15402	47	10	NORTH C	200	0.459	BALLENGER
101	1989	15017	47	11	NORTH C	100	-0.206	CLARKE  JAM
101	1989	14812	36	1	NORTH D	100	-0.176	DORGAN  BYR
101	1989	14070	24	1	OHIO	100	-0.19	LUKEN  THOM
101	1989	14225	24	2	OHIO	200	0.181	GRADISON  W
101	1989	14632	24	3	OHIO	100	-0.275	HALL  TONY
101	1989	14875	24	4	OHIO	200	0.364	OXLEY  MICH
101	1989	15604	24	5	OHIO	200	0.177	GILLMOR  PA
101	1989	14844	24	6	OHIO	200	0.399	MCEWEN  BOB
101	1989	15020	24	7	OHIO	200	0.33	DEWINE  MIC
101	1989	11028	24	8	OHIO	200	0.412	LUKENS  DON
101	1989	15029	24	9	OHIO	100	-0.305	KAPTUR  MAR
101	1989	11034	24	10	OHIO	200	0.365	MILLER  CLA
101	1989	14818	24	11	OHIO	100	-0.239	ECKART  DEN
101	1989	15030	24	12	OHIO	200	0.289	KASICH  JOH
101	1989	14445	24	13	OHIO	100	-0.297	PEASE  DONA
101	1989	15442	24	14	OHIO	100	-0.34	SAWYER  TOM
101	1989	11058	24	15	OHIO	200	0.182	WYLIE  CHAL
101	1989	14045	24	16	OHIO	200	0.228	REGULA  RAL
101	1989	15121	24	17	OHIO	100	-0.179	TRAFICANT
101	1989	14402	24	18	OHIO	100	-0.122	APPLEGATE
101	1989	15024	24	19	OHIO	100	-0.316	FEIGHAN  ED
101	1989	14443	24	20	OHIO	100	-0.413	OAKAR  MARY
101	1989	12030	24	21	OHIO	100	-0.528	STOKES  LOU
101	1989	15424	53	1	OKLAHOM	200	0.486	INHOFE  JAM
101	1989	14667	53	2	OKLAHOM	100	-0.326	SYNAR  MICH
101	1989	14462	53	3	OKLAHOM	100	-0.199	WATKINS  WE
101	1989	14843	53	4	OKLAHOM	100	-0.115	MCCURDY  DA
101	1989	14415	53	5	OKLAHOM	200	0.353	EDWARDS  MI
101	1989	14219	53	6	OKLAHOM	100	-0.039	ENGLISH  GL
101	1989	14201	72	1	OREGON	100	-0.277	AUCOIN  LES
101	1989	15063	72	2	OREGON	200	0.391	SMITH  ROBE
101	1989	14871	72	3	OREGON	100	-0.301	WYDEN  RON
101	1989	15410	72	4	OREGON	100	-0.434	DEFAZIO  PE
101	1989	14864	72	5	OREGON	200	0.491	SMITH  DENN
101	1989	14823	14	1	PENNSYL	100	-0.488	FOGLIETTA
101	1989	14629	14	2	PENNSYL	100	-0.455	GRAY  WILLI
101	1989	15008	14	3	PENNSYL	100	-0.398	BORSKI  ROB
101	1989	15031	14	4	PENNSYL	100	-0.269	KOLTER  JOS
101	1989	14273	14	5	PENNSYL	200	0.222	SCHULZE  RI
101	1989	12035	14	6	PENNSYL	100	-0.139	YATRON  GUS
101	1989	15447	14	7	PENNSYL	200	0.205	WELDON  CUR
101	1989	14431	14	8	PENNSYL	100	-0.343	KOSTMAYER
101	1989	14052	14	9	PENNSYL	200	0.391	SHUSTER  E.
101	1989	10607	14	10	PENNSYL	200	0.148	MCDADE  JOS
101	1989	15104	14	11	PENNSYL	100	-0.288	KANJORSKI
101	1989	14072	14	12	PENNSYL	100	-0.255	MURTHA  JOH
101	1989	12010	14	13	PENNSYL	200	0.176	COUGHLIN  R
101	1989	14808	14	14	PENNSYL	100	-0.474	COYNE  WILL
101	1989	14654	14	15	PENNSYL	200	0.231	RITTER  DON
101	1989	14461	14	16	PENNSYL	200	0.595	WALKER  ROB
101	1989	15026	14	17	PENNSYL	200	0.422	GEKAS  GEOR
101	1989	14460	14	18	PENNSYL	100	-0.262	WALGREN  DO
101	1989	14288	14	19	PENNSYL	200	0.312	GOODLING  W
101	1989	11067	14	20	PENNSYL	100	-0.221	GAYDOS  JOS
101	1989	15056	14	21	PENNSYL	200	0.177	RIDGE  THOM
101	1989	14441	14	22	PENNSYL	100	-0.067	MURPHY  AUS
101	1989	14612	14	23	PENNSYL	200	0.176	CLINGER  WI
101	1989	15615	5	1	RHODE I	200	0.128	MACHTLEY  R
101	1989	14857	5	2	RHODE I	200	-0.017	SCHNEIDER
101	1989	15439	48	1	SOUTH C	200	0.157	RAVENEL  AR
101	1989	13042	48	2	SOUTH C	200	0.316	SPENCE  FLO
101	1989	14212	48	3	SOUTH C	100	-0.214	DERRICK  BU
101	1989	15171	48	4	SOUTH C	100	-0.058	PATTERSON
101	1989	15064	48	5	SOUTH C	100	-0.2	SPRATT  JOH
101	1989	15068	48	6	SOUTH C	100	-0.097	TALLON  ROB
101	1989	15425	37	1	SOUTH D	100	-0.177	JOHNSON  TI
101	1989	10616	54	1	TENNESS	200	0.238	QUILLEN  JA
101	1989	15455	54	2	TENNESS	200	0.561	DUNCAN  JOH
101	1989	14251	54	3	TENNESS	100	-0.055	LLOYD  MARI
101	1989	15019	54	4	TENNESS	100	-0.181	COOPER  JAM
101	1989	15450	54	5	TENNESS	100	-0.199	CLEMENT  BO
101	1989	15100	54	6	TENNESS	100	-0.206	GORDON  BAR
101	1989	15066	54	7	TENNESS	200	0.358	SUNDQUIST
101	1989	15628	54	8	TENNESS	100	-0.123	TANNER  JOH
101	1989	14224	54	9	TENNESS	100	-0.418	FORD  HAROL
101	1989	15129	49	1	TEXAS	100	-0.188	CHAPMAN  JI
101	1989	14062	49	2	TEXAS	100	-0.174	WILSON  CHA
101	1989	15002	49	3	TEXAS	200	0.441	BARTLETT  S
101	1989	14828	49	4	TEXAS	100	0.095	HALL  RALPH
101	1989	15013	49	5	TEXAS	100	-0.339	BRYANT  JOH
101	1989	15085	49	6	TEXAS	200	0.589	BARTON  JOE
101	1989	13002	49	7	TEXAS	200	0.481	ARCHER  W.R
101	1989	14822	49	8	TEXAS	200	0.534	FIELDS  JAC
101	1989	1077	49	9	TEXAS	100	-0.424	BROOKS  JAC
101	1989	10614	49	10	TEXAS	100	-0.216	PICKLE  J.
101	1989	14641	49	11	TEXAS	100	-0.049	LEATH  JAME
101	1989	15636	49	12	TEXAS	100	-0.037	GEREN  PRES
101	1989	15623	49	13	TEXAS	100	-0.078	SARPALIUS
101	1989	15611	49	14	TEXAS	100	-0.102	LAUGHLIN  G
101	1989	10716	49	15	TEXAS	100	-0.265	DE LA GARZA
101	1989	15018	49	16	TEXAS	100	-0.392	COLEMAN  RO
101	1989	14664	49	17	TEXAS	100	0.057	STENHOLM  C
101	1989	14643	49	18	TEXAS	100	-0.608	LELAND  GEO
101	1989	29145	49	18	TEXAS	100	-0.736	WASHINGTON
101	1989	15093	49	19	TEXAS	200	0.463	COMBEST  LA
101	1989	10520	49	20	TEXAS	100	-0.469	GONZALEZ  H
101	1989	15445	49	21	TEXAS	200	0.442	SMITH  LAMA
101	1989	15094	49	22	TEXAS	200	0.666	DELAY  THOM
101	1989	15089	49	23	TEXAS	100	-0.379	BUSTAMANTE
101	1989	14626	49	24	TEXAS	100	-0.302	FROST  JONA
101	1989	15001	49	25	TEXAS	100	-0.142	ANDREWS MIC
101	1989	15125	49	26	TEXAS	200	0.694	ARMEY  RICH
101	1989	15049	49	27	TEXAS	100	-0.256	ORTIZ  SOLO
101	1989	14829	67	1	UTAH	200	0.515	HANSEN  JAM
101	1989	14042	67	2	UTAH	100	-0.246	OWENS  WAYN
101	1989	15047	67	3	UTAH	200	0.489	NIELSON  HO
101	1989	15626	6	1	VERMONT	200	0.046	SMITH  PETE
101	1989	15003	40	1	VIRGINI	200	0.229	BATEMAN  HE
101	1989	15437	40	2	VIRGINI	100	-0.151	PICKETT  OW
101	1989	14802	40	3	VIRGINI	200	0.376	BLILEY  THO
101	1989	15060	40	4	VIRGINI	100	-0.119	SISISKY  NO
101	1989	15452	40	5	VIRGINI	100	-0.136	PAYNE  L.F.
101	1989	15048	40	6	VIRGINI	100	-0.141	OLIN  JAMES
101	1989	15115	40	7	VIRGINI	200	0.356	SLAUGHTER
101	1989	14043	40	8	VIRGINI	200	0.271	PARRIS  STA
101	1989	15010	40	9	VIRGINI	100	-0.288	BOUCHER  FR
101	1989	14869	40	10	VIRGINI	200	0.282	WOLF  FRANK
101	1989	15110	73	1	WASHING	200	0.146	MILLER  JOH
101	1989	14666	73	2	WASHING	100	-0.445	SWIFT  ALLE
101	1989	15629	73	3	WASHING	100	-0.496	UNSOELD  JO
